obs_ID,study_ID,year_pub,es,var
obs482,Village 1985,1985,0.213171347,0.032258065
obs483,Laczi et al. 2011,2011,0.435611223,0.010869565
obs484,Laczi et al. 2011,2011,0.447692024,0.010869565
obs485,Laczi et al. 2011,2011,0.298566264,0.010869565
obs486,Merila and Gustafsson 1993,1993,0.067100525,0.003367003
obs487,Merila and Gustafsson 1993,1993,0.015001125,0.003389831
obs488,Merila and Gustafsson 1993,1993,0.051044286,0.001474926
obs489,Merila and Gustafsson 1993,1993,0.083191387,0.001453488
obs490,Merila and Gustafsson 1993,1993,0.145007898,0.001477105
obs491,Merila and Gustafsson 1993,1993,0.038018307,0.001644737
obs492,Merila and Gustafsson 1993,1993,0.069109817,0.001718213
obs493,Merila and Sheldon 2000,2000,0.134810788,0.000372024
obs494,Merila and Sheldon 2000,2000,0.05405258,0.000585823
obs495,Merila and Sheldon 2000,2000,0.018001944,0.000369549
obs496,Merila and Sheldon 2000,2000,0.050041729,0.000318878
obs497,Merila and Sheldon 2000,2000,0.056058649,0.00035868
obs498,Merila and Sheldon 2000,2000,0.129722794,0.000369004
obs499,Merila and Sheldon 2000,2000,0.219456521,0.000311915
obs500,Potti 2000,2000,0.266108407,0.003508772
obs501,Potti 2000,2000,0.020002667,0.003703704
obs502,Potti 2000,2000,0.050041729,0.003703704
obs503,Potti 2000,2000,0.030009005,0.003584229
obs504,Potti 2000,2000,0.040021354,0.003571429
obs505,Potti 2007,2007,0.202732554,0.004405286
obs506,Hatch 1991,1991,0.046748574,0.000431406
obs507,Thomas et al. 1998,1998,0.343950879,0.014285714
obs508,Thomas et al. 1998,1998,0.464814471,0.014285714
obs509,Ward 1985,1985,0.510070337,0.003508772
obs510,Fauchier and Thomas 2001,2001,0.889031221,0.010309278
obs511,Fauchier and Thomas 2001,2001,0.020002667,0.010309278
obs512,Fauchier and Thomas 2001,2001,-0.089236113,0.020408163
obs513,Fauchier and Thomas 2001,2001,0.060072156,0.033333333
obs514,Ponton et al. 2005,2005,-0.030009005,0.010989011
obs515,Thomas et al. 1995,1995,0.571497367,0.004739336
obs516,Thomas et al. 1995,1995,0.506226677,0.004739336
obs517,Thomas et al. 1996a,1996,0.120581028,0.014084507
obs518,Thomas et al. 1996a,1996,0.647522845,0.013888889
obs519,Thomas et al. 1996b,1996,1.188000457,0.010989011
obs520,Thomas et al. 1996b,1996,0.17682002,0.024390244
obs521,Thomas et al. 1996b,1996,0.629924172,0.010989011
obs522,Thomas et al. 1996b,1996,0.450122871,0.047619048
obs523,Thomas et al. 1996b,1996,0.439222781,0.045454545
obs524,Stewart and Rambo 2000,2000,1.33307963,0.2
obs525,Zielinski 1998,1998,1.256152812,0.024390244
obs526,Adams and Greenwood 1983,1983,0.234189467,0.02
obs527,Birkhead and Clarkson 1980,1980,0.136847915,0.090909091
obs528,Birkhead and Clarkson 1980,1980,0.743075979,0.111111111
obs529,Birkhead and Clarkson 1980,1980,-0.312819583,0.25
obs530,Birkhead and Clarkson 1980,1980,1.022788817,0.333333333
obs531,Birkhead and Clarkson 1980,1980,0.576339755,0.090909091
obs532,Birkhead and Clarkson 1980,1980,0.295293894,0.5
obs533,Birkhead and Clarkson 1980,1980,0.721762745,0.083333333
obs534,Birkhead and Clarkson 1980,1980,0.461124173,0.25
obs535,Birkhead and Clarkson 1980,1980,0.402399273,0.166666667
obs536,Bollache and Cezilly 2004,2004,0.588755556,0.023255814
obs537,Bollache and Cezilly 2004,2004,0.31171886,0.015873016
obs538,Bollache and Cezilly 2004,2004,0.31171886,0.013333333
obs539,Bollache and Cezilly 2004,2004,0.13073985,0.015873016
obs540,Bollache and Cezilly 2004,2004,0.12464147,0.023255814
obs541,Franceschi et al. 2010,2010,0.331647109,0.016949153
obs542,Franceschi et al. 2010,2010,0.287682072,0.006410256
obs543,Greenwood and Adams 1984,1984,0.632833187,0.011111111
obs544,Hume et al. 2002,2002,0.409443429,0.021276596
obs545,Hume et al. 2002,2002,0.371153208,0.02
obs546,Hume et al. 2002,2002,0.290940262,0.014084507
obs547,Hume et al. 2002,2002,0.494777456,0.014705882
obs548,Plaistow et al. 2004,2004,0.560030416,0.023809524
obs549,Ward 1986,1986,0.510070337,0.001020408
obs550,Ward 1986,1986,0.298566264,0.004424779
obs551,Tompson and Moule 1983,1983,0.536060337,0.018181818
obs552,Tompson and Moule 1983,1983,0.59014516,0.023255814
obs553,Tompson and Moule 1983,1983,0.40005965,0.008928571
obs554,Willams 2007,2007,0.414160979,0.0125
obs555,Willams 2007,2007,0.327197097,0.012658228
obs556,Willams 2007,2007,0.398891398,0.0125
obs557,Willams 2007,2007,0.602745045,0.012658228
obs558,Snowberg and Bolnick 2008,2008,0.558683512,0.026315789
obs559,Vines and Schluter 2006,2006,0.355453184,0.035714286
obs560,Vines and Schluter 2006,2006,0.289527547,0.035714286
obs561,Boag 1983,1983,0.140925576,0.027027027
obs562,Boag 1983,1983,-0.151140436,0.05
obs563,Boag 1983,1983,-0.060072156,0.027027027
obs564,Boag 1983,1983,0.40005965,0.027027027
obs565,Boag 1983,1983,0.309519604,0.027027027
obs566,Boag 1983,1983,0.365443754,0.027027027
obs567,Boag 1983,1983,0.435611223,0.027027027
obs568,Boag 1983,1983,-0.100335348,0.027027027
obs569,Boag 1983,1983,-0.100335348,0.05
obs570,Boag 1983,1983,-0.266108407,0.05
obs571,Boag 1983,1983,-0.151140436,0.05
obs572,Boag 1983,1983,-0.151140436,0.05
obs573,Boag 1983,1983,-0.331647109,0.05
obs574,Boag 1983,1983,0.287682072,0.05
obs575,Boag and Grant 1978,1978,0.161386696,0.027027027
obs576,Boag and Grant 1978,1978,0.161386696,0.055555556
obs577,Boag and Grant 1978,1978,-0.090244188,0.027027027
obs578,Boag and Grant 1978,1978,0.365443754,0.027027027
obs579,Boag and Grant 1978,1978,0.320545409,0.027027027
obs580,Boag and Grant 1978,1978,0.342828254,0.027027027
obs581,Boag and Grant 1978,1978,0.447692024,0.027027027
obs582,Boag and Grant 1978,1978,-0.161386696,0.027027027
obs583,Boag and Grant 1978,1978,0.3884231,0.055555556
obs584,Boag and Grant 1978,1978,0.100335348,0.055555556
obs585,Boag and Grant 1978,1978,0.213171347,0.055555556
obs586,Boag and Grant 1978,1978,0.161386696,0.055555556
obs587,Boag and Grant 1978,1978,0.223656109,0.055555556
obs588,Boag and Grant 1978,1978,0.020002667,0.055555556
obs589,Grant and Grant 2008,2008,-0.123625981,0.004166667
obs590,Huber et al. 2007,2007,-0.954914786,0.055555556
obs591,Huber et al. 2007,2007,0.411800034,0.033333333
obs592,Huber et al. 2007,2007,0.877172517,0.043478261
obs593,Boag 1983,1983,0.244774113,0.076923077
obs594,Boag 1983,1983,-0.510070337,0.125
obs595,Boag 1983,1983,-0.411800034,0.058823529
obs596,Boag 1983,1983,0.192337169,0.076923077
obs597,Boag 1983,1983,-0.171666664,0.076923077
obs598,Boag 1983,1983,0.13073985,0.076923077
obs599,Boag 1983,1983,-0.040021354,0.076923077
obs600,Boag 1983,1983,0.020002667,0.076923077
obs601,Boag 1983,1983,0.090244188,0.076923077
obs602,Boag 1983,1983,0.244774113,0.125
obs603,Boag 1983,1983,-0.151140436,0.125
obs604,Boag 1983,1983,-0.447692024,0.125
obs605,Boag 1983,1983,0.309519604,0.125
obs606,Boag 1983,1983,0.161386696,0.125
obs607,Boag 1983,1983,-0.171666664,0.125
obs608,Boag 1983,1983,0.536060337,0.058823529
obs609,Boag 1983,1983,0.435611223,0.058823529
obs610,Boag 1983,1983,-0.161386696,0.058823529
obs611,Boag 1983,1983,-0.331647109,0.058823529
obs612,Boag 1983,1983,-0.244774113,0.058823529
obs613,Boag 1983,1983,-0.110446916,0.058823529
obs614,Pearl 1906,1906,1.082434084,0.111111111
obs615,Stewart and Rambo 2000,2000,-0.950479381,0.2
obs616,Pearl 1906,1906,0.917894844,0.010204082
obs617,Crozier and Snyder 1923,1923,0.847955755,0.014705882
obs618,Fairbairn 1988,1988,-0.134810788,0.058823529
obs619,Fairbairn 1988,1988,0.169607861,0.066666667
obs620,Fairbairn 1988,1988,0.035014302,0.03030303
obs621,Fairbairn 1988,1988,0.268254609,0.076923077
obs622,Fairbairn 1988,1988,-0.142966145,0.052631579
obs623,Fairbairn 1988,1988,0.299658432,0.142857143
obs624,Fairbairn 1988,1988,0.345074339,0.111111111
obs625,Fairbairn 1988,1988,0.007400135,0.125
obs626,Fairbairn 1988,1988,0.510070337,0.058823529
obs627,Stewart and Rambo 2000,2000,-0.847955755,0.2
obs628,Stewart and Rambo 2000,2000,0.725005088,0.2
obs629,Pearl 1906,1906,0.674909392,0.005076142
obs630,Pearl 1906,1906,1.593907358,0.009803922
obs631,Stewart and Rambo 2000,2000,0.576339755,0.2
obs632,Arnqvist 1996,1996,0.57087283,0.111111111
obs633,Arnqvist 1996,1996,0.525586282,0.1
obs634,Pearl 1906,1906,1.460142076,0.076923077
obs635,Arnqvist 1996,1996,0.421270239,0.047619048
obs636,Arnqvist 1996,1996,0.381489138,0.055555556
obs637,Stewart and Rambo 2000,2000,0.342828254,0.2
obs638,Arnqvist 1996,1996,0.295293894,0.058823529
obs639,Arnqvist 1996,1996,0.286597332,0.016666667
obs640,Arnqvist 1996,1996,0.25968406,0.012987013
obs641,Arnqvist 1996,1996,0.237359351,0.052631579
obs642,Arnqvist 1996,1996,0.235245578,0.026315789
obs643,Arnqvist 1996,1996,0.229970121,0.04
obs644,Arnqvist 1996,1996,0.201691104,0.045454545
obs645,Arnqvist 1996,1996,0.179916485,0.019607843
obs646,Arnqvist 1996,1996,0.163439918,0.00952381
obs647,Arnqvist 1996,1996,0.154210913,0.012987013
obs648,Arnqvist 1996,1996,0.141945714,0.013888889
obs649,Arnqvist 1996,1996,0.122610746,0.047619048
obs650,Arnqvist 1996,1996,0.122610746,0.090909091
obs651,Arnqvist 1996,1996,0.095287349,0.038461538
obs652,Arnqvist 1996,1996,0.088228219,0.012987013
obs653,Arnqvist 1996,1996,0.070114671,0.066666667
obs654,Stewart and Rambo 2000,2000,0.060072156,0.2
obs655,Arnqvist 1996,1996,0.048036915,0.043478261
obs656,Arnqvist 1996,1996,0.047034654,0.013513514
obs657,Fairbairn 1988,1988,0.21735959,0.010309278
obs658,Fairbairn 1988,1988,0.151140436,0.023255814
obs659,Marzluff and Balda 1988,1988,0.110446916,0.019607843
obs660,Marzluff and Balda 1988,1988,0.435611223,0.011904762
obs661,Marzluff and Balda 1988,1988,0.090244188,0.034482759
obs662,Marzluff and Balda 1988,1988,0.213171347,0.045454545
obs663,Marzluff and Balda 1988,1988,-0.223656109,0.043478261
obs664,Marzluff and Balda 1988,1988,-0.140925576,0.033333333
obs665,Baur 1992,1992,0.192337169,0.0125
obs666,Naud et al. 2009,2009,0.741416144,0.083333333
obs667,Jones et al. 2003,2003,0.510070337,0.052631579
obs668,Jones et al. 2003,2003,0.632833187,0.052631579
obs669,Vincent and Giles 2003,2003,0.576339755,0.052631579
obs670,Wen 1993,1993,-0.043026532,0.02
obs671,Wen 1993,1993,-0.104377407,0.022222222
obs672,Castiglioni and Bond-Buckup 2008,2008,0.447692024,0.013513514
obs673,Castiglioni and Bond-Buckup 2008,2008,0.576339755,0.00204918
obs674,Friedl and Klump 2005,2005,0.304034086,0.047619048
obs675,Friedl and Klump 2005,2005,-0.049039273,0.037037037
obs676,Friedl and Klump 2005,2005,-0.379185602,0.052631579
obs677,Friedl and Klump 2005,2005,-0.25968406,0.037037037
obs678,Friedl and Klump 2005,2005,0.027006564,0.0625
obs679,Friedl and Klump 2005,2005,-0.174757577,0.045454545
obs680,Godwin and Roble 1983,1983,-0.131757175,0.021276596
obs681,Gerhardt 1982,1982,0.181982689,0.015873016
obs682,Gerhardt et al. 1987,1987,0.151140436,0.015873016
obs683,Gerhardt et al. 1987,1987,0.020002667,0.020408163
obs684,Gerhardt et al. 1987,1987,0.287682072,0.045454545
obs685,Gerhardt et al. 1987,1987,0.171666664,0.014925373
obs686,Gerhardt et al. 1987,1987,0.070114671,0.014925373
obs687,Gunzburger 2006,2006,0.377523832,0.025
obs688,Gatz 1981,1981,0.136847915,0.2
obs689,Bastos and Haddad 1996,1996,0.441636481,0.020833333
obs690,Bastos and Haddad 1996,1996,0.191299921,0.020833333
obs691,Lee and Crump 1981,1981,0.255412812,0.166666667
obs692,Gatz 1981,1981,0.215264538,0.166666667
obs693,Gatz 1981,1981,1.003356021,0.333333333
obs694,Brown and Roth 2009,2009,0.290123453,0.001876173
obs695,Dyson et al. 1992,1992,0.081177848,0.004444444
obs696,Telford and Dyson 1988,1988,0.276863823,0.0015625
obs697,Jormalainen et al. 1992,1992,0.331647109,0.05
obs698,Jormalainen et al. 1992,1992,-0.171666664,0.04
obs700,Teale et al. 1994,1994,0.484700279,0.014925373
obs701,Teale et al. 1994,1994,0.110446916,0.018181818
obs702,Teale et al. 1994,1994,0.049039273,0.006134969
obs703,Veuille 1980,1980,0.090244188,0.037037037
obs704,Veuille 1986,1986,0.3884231,0.012345679
obs705,Veuille 1986,1986,0.549306144,0.014285714
obs706,Veuille 1986,1986,0.662462707,0.012195122
obs707,Veuille 1986,1986,0.725005088,0.011111111
obs708,Veuille 1986,1986,0.576339755,0.00952381
obs709,Veuille 1986,1986,0.331647109,0.011627907
obs710,Veuille 1986,1986,0.354092529,0.018181818
obs711,Veuille 1986,1986,0.618381314,0.021276596
obs712,Veuille 1986,1986,1.071431684,0.034482759
obs713,Veuille 1980,1980,0.090244188,0.01
obs714,Veuille 1980,1980,0.017001638,0.010416667
obs715,Veuille 1980,1980,0.328308421,0.0125
obs716,Veuille 1980,1980,0.671552214,0.03030303
obs717,Kusano 1992,1992,0.349576602,0.01369863
obs718,Kusano 1992,1992,0.614090363,0.023809524
obs719,Kusano 1992,1992,0.407091126,0.033333333
obs720,Kusano 1992,1992,0.134810788,0.020833333
obs721,Awata and Kohda 2004,2004,1.020327758,0.025
obs723,Olsson 1993,1993,0.3884231,0.004739336
obs724,Hofmann and Henle 2006,2006,-0.161386696,0.043478261
obs725,Hofmann and Henle 2006,2006,0.266108407,0.043478261
obs726,Hofmann and Henle 2006,2006,0.070114671,0.043478261
obs727,Tryjanowski and Simek 2005,2005,0.365443754,0.013888889
obs728,Tryjanowski and Simek 2005,2005,0.342828254,0.013157895
obs729,Tryjanowski and Simek 2005,2005,0.080171325,0.013333333
obs730,Tryjanowski and Simek 2005,2005,0.13073985,0.014084507
obs731,Votypka et al. 2003,2003,0.355299214,0.02173913
obs732,Reid 1988,1988,0.472230804,0.055555556
obs733,Reid 1988,1988,0.604155603,0.004784689
obs734,Benvenuto et al. 2009,2009,1.171089504,0.125
obs735,Gunnarsson et al. 2012,2012,-0.484700279,0.041666667
obs736,Botton and Loveland 1992,1992,0.031633324,0.01010101
obs737,Botton and Loveland 1992,1992,0.232115789,0.010204082
obs738,Botton and Loveland 1992,1992,0.031633324,0.005586592
obs739,Botton and Loveland 1992,1992,0.156176847,0.01010101
obs740,Botton and Loveland 1992,1992,0.13113052,0.01
obs741,Botton and Loveland 1992,1992,0,0.004672897
obs742,Botton and Loveland 1992,1992,0.15283653,0.1
obs743,Cardoso et al. 2007,2007,0.411800034,0.005747126
obs744,Saur 1990,1990,0.079164965,0.022727273
obs745,Johnson 1999,1999,0.378035274,0.037037037
obs746,Nagata 1986,1986,0.298566264,0.25
obs747,Nagata 1986,1986,0.510070337,0.111111111
obs748,Nagata 1986,1986,0.298566264,0.111111111
obs749,Nagata 1986,1986,-0.255412812,0.111111111
obs750,Nagata 1986,1986,0.050041729,0.111111111
obs751,Groth 1993,1993,-0.3884231,0.125
obs752,Groth 1993,1993,0.775298706,0.1
obs753,Groth 1993,1993,-0.447692024,0.1
obs754,Groth 1993,1993,0.266108407,0.125
obs755,Groth 1993,1993,-0.020002667,0.1
obs756,Groth 1993,1993,0.604155603,0.125
obs757,Groth 1993,1993,0.244774113,0.125
obs758,Groth 1993,1993,0.484700279,0.1
obs759,Groth 1993,1993,-0.181982689,0.125
obs760,Groth 1993,1993,0.928727364,0.1
obs761,Groth 1993,1993,-0.070114671,0.125
obs762,Groth 1993,1993,0.40005965,0.1
obs763,Groth 1993,1993,-0.3884231,0.1
obs764,Groth 1993,1993,0.907644983,0.125
obs765,Groth 1993,1993,0.090244188,0.125
obs766,Groth 1993,1993,0.459896681,0.1
obs767,Groth 1993,1993,-0.080171325,0.125
obs768,Groth 1993,1993,0.040021354,0.1
obs769,Alcock and Hadley 1987,1987,0.693147181,0.058823529
obs770,Brown 1990,1990,0.972955075,0.25
obs771,Brown 1990,1990,0.562729769,0.066666667
obs772,Brown 1990,1990,0.510070337,0.333333333
obs773,Brown 1990,1990,0.42364893,0.038461538
obs774,Brown 1990,1990,0.459896681,0.045454545
obs775,Brown 1990,1990,0.522984278,0.05
obs776,Brown 1990,1990,0.775298706,0.045454545
obs777,Brown 1990,1990,0.510070337,0.066666667
obs778,Snead and Alcock 1985,1985,0.435611223,0.014705882
obs779,Snead and Alcock 1985,1985,0.276863823,0.019230769
obs780,Pinto and Mayor 1986,1986,0.805319196,0.035714286
obs781,Dybas and Lloyd 1962,1962,0.020002667,0.002336449
obs782,Dybas and Lloyd 1962,1962,0.050041729,0.002967359
obs783,Reid 1988,1988,0.151140436,0.005263158
obs784,Lessells and Ovenden 1989,1989,0.090244188,0.004854369
obs785,Lessells and Ovenden 1989,1989,0.020002667,0.005649718
obs786,Urfi and Kalam 2006,2006,0.867300528,0.027777778
obs787,Urfi and Kalam 2006,2006,0.758703097,0.012820513
obs788,Urfi and Kalam 2006,2006,0.562729769,0.022222222
obs789,Urfi and Kalam 2006,2006,0.378035274,0.03030303
obs790,Petersson 1990,1990,0.387264981,0.003690037
obs791,Petersson 1990,1990,0.067100525,0.003558719
obs792,McLain and Shure 1987,1987,0.547973699,0.002375297
obs794,Follett et al. 2007,2007,-0.619617128,0.038461538
obs795,Follett et al. 2007,2007,0.256052148,0.045454545
obs796,Ito and Wada 2006,2006,0.368866667,0.024390244
obs798,Bourne 1993,1993,0.984444458,0.020408163
obs799,Dickerson et al. 2004,2004,0,0.000798722
obs800,Dickerson et al. 2004,2004,0,0.000918274
obs801,Dickerson et al. 2004,2004,0,0.000725163
obs802,Dickerson et al. 2004,2004,0.168920545,0.000798722
obs803,Dickerson et al. 2004,2004,0,0.000918274
obs804,Dickerson et al. 2004,2004,0.070828884,0.000725163
obs805,Dickerson et al. 2004,2004,0.200113272,0.000798722
obs806,Dickerson et al. 2004,2004,0.180831044,0.000918274
obs807,Dickerson et al. 2004,2004,0,0.000798722
obs808,Dickerson et al. 2004,2004,0.186524347,0.000918274
obs809,Dickerson et al. 2004,2004,0,0.000725163
obs810,Dickerson et al. 2004,2004,0.149426266,0.000798722
obs811,Dickerson et al. 2004,2004,0.171969288,0.000918274
obs812,Berejikian et el. 2009,2009,0.05797893,0.006329114
obs813,Enders 1995,1995,0.207882706,0.010416667
obs814,Enders 1995,1995,0.04475121,0.022222222
obs815,Enders 1995,1995,0.44421612,0.043478261
obs818,Patton and Robertson 1980,1980,0.746406122,0.04
obs819,Lefebvre et al. 2005,2005,-0.008049697,0.002173913
obs820,Lefebvre et al. 2005,2005,0.004647428,0.002173913
obs821,Lefebvre et al. 2005,2005,0.018591718,0.002173913
obs822,Lefebvre et al. 2005,2005,0,0.002173913
obs823,Lefebvre et al. 2005,2005,0.010000333,0.002173913
obs824,Lefebvre et al. 2005,2005,0.030009005,0.002173913
obs825,Lefebvre et al. 2005,2005,0.276863823,0.002173913
obs827,Sutherland et al. 2007,2007,0.227449536,0.142857143
obs828,Sutherland et al. 2007,2007,0.685338452,0.01010101
obs829,Arnqvist 1996,1996,0.047034654,0.024390244
obs830,Arnqvist 1996,1996,0.045030412,0.1
obs831,Arnqvist 1996,1996,0.015001125,0.076923077
obs832,Arnqvist 1996,1996,0.010000333,0.035714286
obs833,Arnqvist 1996,1996,-0.026005861,0.111111111
obs834,Andersson et al. 1998,1998,0.867300528,0.066666667
obs835,Merila and Fry 1998,1998,0.030009005,0.007874016
obs836,Ferns and Hinsley 2004,2004,0.097305953,0.027777778
obs837,Ferns and Hinsley 2004,2004,0.647522845,0.027777778
obs838,Kolliker et al. 1999,1999,-0.030009005,0.018518519
obs839,Perrins and McCleery 1985,1985,0.266108407,0.00068918
obs840,Bonneaud et al. 2006,2006,0.389582211,0.029411765
obs841,Mazuc et al. 2003,2003,0.165494508,0.045454545
obs842,Moreno-Rueda 2005,2005,-0.298566264,0.111111111
obs843,Moreno-Rueda 2005,2005,0.213171347,0.111111111
obs844,Moreno-Rueda 2005,2005,0.708921359,0.111111111
obs845,Moreno-Rueda 2005,2005,1.020327758,0.111111111
obs846,Arnqvist 1996,1996,-0.049039273,0.058823529
obs847,Stewart and Rambo 2000,2000,-0.080171325,0.2
obs848,Arnqvist 1996,1996,-0.095287349,0.013157895
obs849,Arnqvist 1996,1996,-0.100335348,0.028571429
obs850,Arnqvist 1996,1996,-0.157284277,0.111111111
obs851,Arnqvist 1996,1996,-0.161386696,0.041666667
obs852,Arnqvist 1996,1996,-0.191299921,0.013333333
obs853,Arnqvist 1996,1996,-0.202732554,0.083333333
obs854,Lizana et al 1994,1994,0.181982689,0.142857143
obs855,Takahashi and Hori 2008,2008,-1.181741638,0.125
obs856,Takahashi and Hori 2008,2008,-0.907644983,0.1
obs857,Boland et al. 2004,2004,0.427790676,0.058823529
obs858,Boland et al. 2004,2004,0.128743498,0.058823529
obs859,Boland et al. 2004,2004,0.074466757,0.058823529
obs860,Boland et al. 2004,2004,0.400577465,0.083333333
obs861,Boland et al. 2004,2004,0.087593746,0.083333333
obs862,Boland et al. 2004,2004,0.048019989,0.083333333
obs863,Daunt et al. 2003,2003,0.472230804,0.058823529
obs864,Reid 1988,1988,0.536060337,0.008064516
obs865,Rasmussen 1994,1994,0.377460469,0.025641026
obs866,Rasmussen 1994,1994,0.174974064,0.007407407
obs867,Ellis and Bercovitch 2011,2011,0.009000243,0.037037037
obs868,Ellis and Bercovitch 2011,2011,0.313921041,0.037037037
obs869,Hoefler et al. 2007,2007,0.100335348,0.027777778
obs870,Hoefler et al. 2007,2007,0.607291446,0.027777778
obs871,Cézilly et al. 1997,1997,0.95714348,0.076923077
obs872,Cézilly et al. 1997,1997,0.657953704,0.052631579
obs873,Cézilly et al. 1997,1997,0.691586143,0.066666667
obs874,Yenisetti and Hegde 2003,2003,-0.59486482,0.01754386
obs875,Yenisetti and Hegde 2003,2003,-0.476903318,0.020408163
obs876,Yenisetti and Hegde 2003,2003,0.569814199,0.015873016
obs877,Yenisetti and Hegde 2003,2003,0.435064648,0.015873016
obs878,Larsson 1988,1988,-0.080171325,0.014492754
obs879,Wogel et al. 2005,2005,-0.080171325,0.022222222
obs880,Wogel et al. 2005,2005,0.050041729,0.035714286
obs881,Punzalan et al. 2008,2008,0.211079993,0.013157895
obs882,Punzalan et al. 2008,2008,0.071622217,0.013157895
obs883,Punzalan et al. 2008,2008,0.268254609,0.066666667
obs884,Dodson and Marshall 1984,1984,-0.907644983,0.2
obs885,Dodson and Marshall 1984,1984,-0.576339755,0.090909091
obs886,Dodson and Marshall 1984,1984,0.647522845,0.111111111
obs887,Dodson and Marshall 1984,1984,0.576339755,0.111111111
obs888,Dodson and Marshall 1984,1984,0.223656109,0.2
obs889,Dodson and Marshall 1984,1984,0.234189467,0.090909091
obs890,Dodson and Marshall 1984,1984,0.266108407,0.111111111
obs891,Dodson and Marshall 1984,1984,-0.090244188,0.111111111
obs893,Dodson and Marshall 1984,1984,0.59014516,0.2
obs894,Dodson and Marshall 1984,1984,-0.40005965,0.090909091
obs895,Dodson and Marshall 1984,1984,0.758173745,0.111111111
obs896,McLain and Boromisa 1987b,1987,0.100335348,0.071428571
obs897,McLain and Boromisa 1987b,1987,0.100335348,0.1
obs898,McLain and Boromisa 1987b,1987,-0.576339755,0.1
obs899,McLain and Boromisa 1987b,1987,-0.140925576,0.071428571
obs900,Tarano and Herrera 2003,2003,0.223656109,0.010309278
obs901,Ryan 1983,1983,-0.100335348,0.016129032
obs902,Hieber and Cohen 1983,1983,0.376885901,0.00729927
obs903,Hieber and Cohen 1983,1983,0.459896681,0.00729927
obs904,Hieber and Cohen 1983,1983,0.40005965,0.007575758
obs905,Thornhill 1980,1980,0.223656109,0.058823529
obs906,Thornhill 1980,1980,0.365443754,0.058823529
obs907,Lindstrom 1992,1992,0.356355693,0.083333333
obs908,Baezaa et al. 2011,2011,0.376885901,0.012658228
obs909,Kolm 2002,2002,1.020327758,0.047619048
obs910,Einoder et al. 2008,2008,0.725005088,0.020408163
obs911,Einoder et al. 2008,2008,0.060072156,0.020833333
obs912,Einoder et al. 2008,2008,0.276863823,0.022222222
obs913,Einoder et al. 2008,2008,0.741416144,0.022222222
obs914,Beaulieu et al. 2009,2009,0.903504516,0.066666667
obs915,Beaulieu et al. 2009,2009,0.986812774,0.066666667
obs916,Beaulieu et al. 2009,2009,0.536060337,0.066666667
obs917,Beaulieu et al. 2009,2009,0.03401311,0.066666667
obs918,Reid 1988,1988,0.693147181,0.017857143
obs919,Delestrade 2001,2001,0.213171347,0.014285714
obs920,Delestrade 2001,2001,0.020002667,0.012987013
obs921,Delestrade 2001,2001,0.090244188,0.013157895
obs922,Delestrade 2001,2001,0.42364893,0.01369863
obs923,Delestrade 2001,2001,0.050041729,0.013333333
obs924,Delestrade 2001,2001,0.006000072,0.01369863
obs925,Delestrade 2001,2001,0.050041729,0.013333333
obs926,Lu et al. 2009,2009,0.928727364,0.032258065
obs927,Lu et al. 2009,2009,0.472230804,0.003571429
obs928,Lu et al. 2009,2009,0.632833187,0.020408163
obs929,Lu et al. 2009,2009,0.266108407,0.012345679
obs930,Lu et al. 2009,2009,0.411800034,0.005847953
obs931,Lu et el. 2010,2010,0.549306144,0.022222222
obs932,Hettyey et al. 2005,2005,-0.221555354,0.034482759
obs933,Hettyey et al. 2005,2005,0.071119666,0.071428571
obs934,Hettyey et al. 2005,2005,-0.262893582,0.076923077
obs935,Berven 1981,1981,0.181982689,0.047619048
obs936,Berven 1981,1981,0.354092529,0.076923077
obs937,Berven 1981,1981,0.213171347,0.052631579
obs938,Berven 1981,1981,0.171666664,0.032258065
obs939,Berven 1981,1981,0.497311288,0.055555556
obs940,Berven 1981,1981,0.060072156,0.05
obs941,Berven 1981,1981,0.42364893,0.010416667
obs942,Berven 1981,1981,0.223656109,0.0125
obs943,Berven 1981,1981,0.287682072,0.028571429
obs944,Howard 1980,1980,0.090244188,0.03125
obs945,Elmberg 1991,1991,0.143986873,0.142857143
obs946,Elmberg 1991,1991,0.349576602,0.142857143
obs947,Elmberg 1991,1991,-0.123625981,0.142857143
obs948,Elmberg 1991,1991,0.072124804,0.25
obs949,Elmberg 1991,1991,-0.462352964,0.25
obs950,Elmberg 1991,1991,-0.309519604,0.5
obs951,Elmberg 1991,1991,-0.003000009,0.142857143
obs952,Elmberg 1991,1991,0.123625981,0.142857143
obs953,Elmberg 1991,1991,-0.428419959,0.2
obs954,Elmberg 1991,1991,-0.45622195,0.25
obs955,Elmberg 1991,1991,1.214418484,0.333333333
obs956,Elmberg 1991,1991,-0.239475208,0.333333333
obs957,Elmberg 1991,1991,-0.405916575,0.2
obs958,Elmberg 1991,1991,-0.173726908,0.142857143
obs959,Elmberg 1991,1991,0.075141102,0.25
obs960,Elmberg 1991,1991,0.39655799,0.333333333
obs961,Vieites et al. 2004,2004,0.536060337,0.022222222
obs962,Helfenstein et al. 2004,2004,0.287682072,0.066666667
obs963,Helfenstein et al. 2004,2004,1.071431684,0.066666667
obs964,Helfenstein et al. 2004,2004,0.287682072,0.066666667
obs965,Helfenstein et al. 2004,2004,1.33307963,0.066666667
obs966,Helfenstein et al. 2004,2004,0.287682072,0.066666667
