class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Procellariiformes,Procellariidae,Puffinus,baroli,-999,Barolo Shearwater,-999,1,1,194,19,-999,-999,-999,-999,32,51,72,19,-999,-999,192.5,130,194,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2465.4375
Aves,Procellariiformes,Procellariidae,Puffinus,boydi,-999,Boyd's Shearwater,-999,1,1,194,19,-999,-999,-999,-999,32,51,72,19,-999,-999,192.5,130,194,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2465.4375
Aves,Procellariiformes,Procellariidae,Puffinus,bulleri,-999,Buller's Shearwater,-999,1,1,380,8.083333333,-999,-999,-999,-999,61,51,90,8.083333333,-999,-999,306.5,345,387,42.96,65.44,-999,-999,-999,-999,-999,-999,-999,-999,2008.875
Aves,Procellariiformes,Procellariidae,Puffinus,carneipes,-999,Flesh-footed Shearwater,-999,1,1,612.5,30.2,-999,-999,-999,-999,81,-999,92,30.2,-999,-999,-999,-999,616.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2008.875
Aves,Procellariiformes,Procellariidae,Puffinus,creatopus,-999,Pink-footed Shearwater,-999,-999,-999,728.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,728.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,gavia,-999,Fluttering Shearwater,-999,-999,-999,229.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,245.5,221.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,gravis,-999,Great Shearwater,-999,1,1,849,7.1,-999,-999,-999,-999,102,54,84,7.083333333,-999,-999,870,880,849,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,griseus,-999,Sooty Shearwater,2734.029,1,1,787,10.08333333,-999,-999,-999,-999,95,56,97,10.08333333,-999,-999,-999,787,787,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,heinrothi,-999,Heinroth's Shearwater,-999,1,1,169,19,-999,-999,-999,-999,35,51,72,19,-999,-999,163,130,180.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2922
Aves,Procellariiformes,Procellariidae,Puffinus,huttoni,-999,Hutton's Shearwater,-999,1,1,364,-999,-999,-999,-999,-999,70,-999,-999,-999,-999,-999,-999,-999,364,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,lherminieri,-999,Audubon's Shearwater,-999,1,1,169,19,-999,-999,-999,-999,35,51,72,19,-999,-999,163,130,180.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2922
Aves,Procellariiformes,Procellariidae,Puffinus,mauretanicus,-999,Balearic Shearwater,2204.862,1,1,450,50.91666667,-999,-999,45,-999,58,51,71.25,29.95833333,1643,-999,444.5,473,421.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,nativitatis,-999,Christmas Shearwater,1461,1,1,354,22.8,-999,-999,-999,-999,63,51.5,96,17,1461,-999,324,-999,355,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,newelli,-999,Newell's Shearwater,1999.074,1,1,391,50.91666667,-999,-999,45,-999,57,51.75,72.5,7,1643,-999,425,468,375.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2008.875
Aves,Procellariiformes,Procellariidae,Puffinus,opisthomelas,-999,Black-vented Shearwater,1999.074,1,1,438.5,50.91666667,-999,-999,45,-999,58,51,71.25,30,1643,-999,439,468,419,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,pacificus,-999,Wedge-tailed Shearwater,1461,1,1,393,29,-999,-999,39,-999,58,53,-999,21.525,1461,-999,474.6,457,393,41.1,61.4,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,persicus,-999,Persian Shearwater,-999,1,1,194.5,19,-999,-999,-999,-999,32,51,72,19,-999,-999,192.5,130,194.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2465.4375
Aves,Procellariiformes,Procellariidae,Puffinus,puffinus,-999,Manx Shearwater,1999.074,1,1,439,50.91666667,-999,-999,45,-999,58,51,71.25,30,1643,-999,439,468,419,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,subalaris,-999,Galapagos Shearwater,-999,1,1,169,19,-999,-999,-999,-999,35,51,72,19,-999,-999,163,130,180.375,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2922
Aves,Procellariiformes,Procellariidae,Puffinus,tenuirostris,-999,Short-tailed Shearwater,2191.5,1,1,543,39.9,-999,-999,-999,-999,82,53.25,94,30,-999,-999,528,560,559,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Puffinus,yelkouan,-999,Yelkouan Shearwater,1999.074,1,1,439,50.91666667,-999,-999,45,-999,58,51,71.25,30,1643,-999,444.5,473,419,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Procellariiformes,Procellariidae,Thalassoica,antarctica,-999,Antarctic Petrel,-999,1,1,687.5,-999,-999,-999,-999,-999,95,-999,-999,-999,-999,-999,673,681,677,48.8,70,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,alba,-999,White Cockatoo,2000,2,1,570,40,-999,-999,-999,-999,-999,30,91.32,30,2000,1,-999,-999,560,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,ducorpsii,-999,Solomons Cockatoo,-999,-999,-999,394,30.5,-999,-999,-999,-999,-999,-999,-999,30.5,-999,-999,-999,-999,400.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,galerita,-999,Sulphur-crested Cockatoo,1461,2.5,1,723.5,120,-999,-999,-999,-999,27.65,27,70,57,1278.375,1,367.25,569.5,763.05,-999,-999,-999,44.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,goffiniana,-999,Tanimbar Corella,-999,3,-999,275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,275,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,haematuropygia,-999,Red-vented Cockatoo,-999,2.4,-999,283.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,283.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,moluccensis,-999,Salmon-crested Cockatoo,-999,2,-999,835,69,-999,-999,-999,-999,29.85,30,-999,65.8,-999,-999,850,-999,850,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,ophthalmica,-999,Blue-eyed Cockatoo,-999,2,-999,492,31.9,-999,-999,-999,-999,-999,-999,-999,31.9,-999,-999,-999,492,-999,-999,-999,-999,47,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,pastinator,-999,Western Corella,-999,2.505,-999,600,26.3,-999,-999,-999,-999,20.6,-999,-999,26.3,-999,-999,551,610,750,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,roseicapilla,-999,-999,-999,3.5,-999,337,26.3,-999,-999,-999,-999,-999,-999,-999,26.3,-999,-999,-999,-999,337,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,sanguinea,-999,Little Corella,-999,2.6,-999,515,46.9,-999,-999,-999,-999,20.1,-999,-999,46.9,-999,-999,487.9,562,505,-999,-999,-999,38.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,sulphurea,-999,Yellow-crested Cockatoo,-999,2.7,-999,332,49.7,-999,-999,-999,-999,15.9,24,70,49.7,-999,-999,284.5,324,359,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Cacatua,tenuirostris,-999,Long-billed Corella,-999,2.7,-999,567,43,-999,-999,-999,-999,20.3,25,59,43,-999,-999,546,588,580.5,-999,-999,-999,38,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Callocephalon,fimbriatum,-999,Gang-gang Cockatoo,1272.138,2,-999,256,27.5,-999,-999,-999,-999,11.8,29,56,27.5,-999,-999,258.5,254.8,256,-999,-999,-999,34,-999,-999,-999,-999,-999,-999,1461
Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,banksii,-999,Red-tailed Black Cockatoo,1453.872,1,-999,723.6833334,45.4,-999,-999,-999,-999,33.5,29,80,37.35,-999,0.75,729.3,740.9,721.8333334,-999,-999,-999,59,-999,-999,-999,-999,-999,-999,1461
Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,baudinii,-999,Baudin?s Black Cockatoo,-999,2,-999,631.425,47,-999,-999,-999,-999,29,-999,-999,47,-999,-999,655,630.7,637.5,-999,-999,-999,57.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,funereus,-999,Yellow-tailed Black Cockatoo,-999,2,-999,678.5,41,-999,-999,-999,-999,33.8,29,76,41,-999,-999,800,731,678.5,-999,-999,-999,62,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,lathami,-999,Glossy Black Cockatoo,1090.404,1,-999,431.975,-999,-999,-999,-999,-999,25.5,29,60,-999,-999,-999,405.4,462.5,430,-999,-999,-999,48.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,latirostris,-999,Carnaby?s Black Cockatoo,-999,1.5,-999,622.925,-999,-999,-999,-999,-999,32.8,-999,-999,-999,-999,-999,643.5,649.7,613.5,-999,-999,-999,57.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Eolophus,roseicapilla,-999,Galah,363.468,3,-999,305.5,72.8,-999,-999,-999,-999,13.7,25.5,56,40,-999,-999,299.3,286,329,-999,-999,-999,34.5,-999,-999,-999,-999,-999,-999,1095.75
Aves,Psittaciformes,Cacatuidae,Lophochroa,leadbeateri,-999,Major Mitchell's Cockatoo,-999,3.2,-999,407.5,63.6,-999,-999,-999,-999,15.3,-999,-999,63.6,-999,-999,392,424,376,-999,-999,-999,36.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Cacatuidae,Nymphicus,hollandicus,-999,Cockatiel,455.694,4.5,1,90,36,-999,-999,5,-999,5.68,20.5,31.5,30,395.72,1,97.1,92.2,83,-999,-999,-999,31,-999,-999,-999,-999,-999,-999,1095.75
Aves,Psittaciformes,Cacatuidae,Probosciger,aterrimus,-999,Palm Cockatoo,2739.375,1,0.454545455,841,100,-999,-999,-999,-999,42.8,33,105,56.3,-999,-999,905.85,882,841,-999,-999,-999,57.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Agapornis,canus,-999,Grey-headed Lovebird,363.468,4,-999,29.8,-999,-999,-999,-999,-999,2.65,23.1,43,-999,-999,-999,31.4,28.2,29.75,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Agapornis,fischeri,-999,Fischer's Lovebird,-999,5.5,-999,48.3,12.6,-999,-999,-999,-999,3.6,22.85,38.4,12.6,-999,-999,53.1,48.7,48.15,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Agapornis,lilianae,-999,Lilian's Lovebird,-999,5.7,-999,37.3,19.2,-999,-999,-999,-999,3.05,222,44.2,19.2,-999,-999,39.75,39,34.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Agapornis,nigrigenis,-999,Black-cheeked Lovebird,-999,4.9,-999,40.45,-999,-999,-999,-999,-999,3.25,23.6,40.6,-999,-999,-999,43,37.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Agapornis,personatus,-999,Yellow-collared Lovebird,-999,5.5,-999,52.5,-999,-999,-999,2.51,-999,3.6,23,44.3,-999,-999,-999,56,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Agapornis,pullarius,-999,Red-headed Lovebird,363.468,4.5,-999,39.5,18,-999,-999,-999,-999,3.25,23,45.5,18,-999,-999,38,37.4,39.4,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Agapornis,roseicollis,-999,Rosy-faced Lovebird,363.468,5,-999,54.25,-999,-999,-999,2.52,-999,3.95,23.3,42.8,-999,-999,-999,56,55.4,54.25,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Agapornis,swindernianus,-999,Black-collared Lovebird,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Agapornis,taranta,-999,Black-winged Lovebird,363.468,5,-999,57.5,14.6,-999,-999,-999,-999,8.7,25.5,49.3,14.6,-999,-999,56,59,57.5,-999,-999,-999,16.5,-999,-999,-999,-999,-999,-999,730.5
Aves,Psittaciformes,Psittacidae,Alipiopsitta,xanthops,-999,Yellow-faced Parrot,-999,-999,-999,164.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Alisterus,amboinensis,-999,Moluccan King Parrot,-999,2,-999,153.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,153.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Alisterus,chloropterus,-999,Papuan King Parrot,-999,3,-999,156,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,156,-999,-999,-999,37,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Alisterus,scapularis,-999,Australian King Parrot,363.468,4.35,-999,232.5,26.6,-999,-999,-999,-999,13.3,20,35,26.6,-999,-999,243,222,197.7,-999,-999,-999,41,-999,-999,-999,-999,-999,-999,1461
Aves,Psittaciformes,Psittacidae,Amazona,aestiva,-999,Turquoise-fronted Amazon,-999,3,-999,400,49,-999,-999,-999,-999,17.75,29.25,-999,49,-999,-999,400,-999,425.5,-999,-999,-999,37,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,agilis,-999,Black-billed Amazon,-999,2.9,-999,211.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,212.25,-999,-999,-999,-999,26,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,albifrons,-999,White-fronted Amazon,-999,3.95,-999,209,25.3,-999,-999,-999,-999,-999,-999,-999,25.3,-999,-999,-999,-999,209,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,amazonica,-999,Orange-winged Amazon,-999,3.2,-999,370,30,-999,-999,-999,-999,18.3,21,60,30,-999,-999,366,384,370,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,auropalliata,-999,Yellow-naped Amazon,-999,3,-999,432.16,56,-999,-999,-999,-999,19.3,29,60,52.5,-999,-999,429,-999,440,-999,-999,-999,35.75,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,autumnalis,-999,Red-lored Amazon,-999,3.5,-999,411.49,27,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,-999,-999,407.5,-999,-999,-999,33,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,barbadensis,-999,Yellow-shouldered Amazon,-999,3.1,-999,236.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,270,-999,-999,-999,-999,-999,35.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,brasiliensis,-999,Red-tailed Amazon,-999,3.75,-999,441.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,collaria,-999,Yellow-billed Amazon,-999,3.75,-999,187,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,187,-999,-999,-999,-999,28.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,diadema,-999,Diademed Amazon,-999,3.5,-999,411.49,27,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,-999,-999,407.5,-999,-999,-999,33,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,dufresniana,-999,Blue-cheeked Amazon,-999,3,-999,548,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,585.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,farinosa,-999,Mealy Amazon,-999,3,-999,664.805,-999,-999,-999,-999,-999,17.1,-999,-999,-999,-999,-999,625,750,638.5,-999,-999,-999,39,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,festiva,-999,Festive Amazon,-999,-999,-999,430,24.5,-999,-999,-999,-999,-999,-999,-999,24.5,-999,-999,-999,430,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,finschi,-999,Lilac-crowned Amazon,-999,2,-999,302,25.8,-999,-999,-999,-999,-999,-999,-999,25.8,-999,-999,-999,-999,302,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,guildingii,-999,St. Vincent Amazon,-999,2,-999,646,28,-999,-999,-999,-999,-999,-999,-999,28,-999,-999,-999,-999,664.25,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,imperialis,-999,Imperial Amazon,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,leucocephala,-999,Cuban Amazon,-999,3.75,-999,235.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,233.25,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,mercenarius,-999,Scaly-naped Amazon,-999,-999,-999,340,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,340,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,ochrocephala,-999,Yellow-crowned Amazon,-999,3,-999,432.16,56,-999,-999,-999,-999,19.3,29,60,56,-999,-999,429,-999,440,-999,-999,-999,36.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,oratrix,-999,Yellow-headed Amazon,-999,3,-999,434.83,56,-999,-999,-999,-999,19.3,29,60,56,-999,-999,429,517,440,-999,-999,-999,35.75,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,pretrei,-999,Red-spectacled Amazon,-999,2.9,-999,289.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,275,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,rhodocorytha,-999,Red-browed Amazon,-999,3.5,-999,511.5,44,-999,-999,-999,-999,-999,-999,-999,44,-999,-999,-999,-999,548,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,tresmariae,-999,Tres Marias Amazon,-999,3,-999,434.83,56,-999,-999,-999,-999,19.3,29,60,56,-999,-999,429,517,440,-999,-999,-999,35.75,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,tucumana,-999,Tucuman Amazon,-999,3.5,-999,265,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,265,-999,-999,-999,31.5,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,ventralis,-999,Hispaniolan Amazon,-999,2.9,-999,235.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,214,-999,-999,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,versicolor,-999,St. Lucia Amazon,-999,2,-999,714.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,714.25,-999,-999,-999,43,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,vinacea,-999,Vinaceous-breasted Amazon,-999,2.9,-999,254,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,247,-999,-999,-999,30,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,viridigenalis,-999,Red-crowned Amazon,-999,3.45,-999,319,-999,-999,-999,-999,-999,14.9,-999,-999,-999,-999,-999,-999,-999,317.5,-999,-999,287,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,vittata,-999,Puerto Rican Amazon,-999,2.9,-999,281,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,281,-999,-999,-999,29,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Amazona,xantholora,-999,Yucatan Amazon,-999,4,-999,216.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,216.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Anodorhynchus,hyacinthinus,-999,Hyacinth Macaw,-999,2.2,-999,1360.77,38.8,-999,-999,-999,-999,-999,-999,-999,38.8,-999,-999,-999,-999,1345.885,-999,-999,-999,95,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Anodorhynchus,leari,-999,Lear's Macaw,-999,2,-999,940,38.3,-999,-999,-999,-999,-999,-999,-999,38.3,-999,-999,-999,-999,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Aprosmictus,erythropterus,-999,Red-winged Parrot,726.936,4.5,-999,136,24.4,-999,-999,-999,-999,11.35,21,35,24.4,-999,-999,137,134.7,138,26,31,-999,31.5,-999,-999,-999,-999,-999,-999,730.5
Aves,Psittaciformes,Psittacidae,Aprosmictus,jonquillaceus,-999,Jonquil Parrot,-999,-999,-999,119,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,119,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Psittaciformes,Psittacidae,Ara,ambiguus,-999,Great Green Macaw,-999,2.4,-999,1292.815,29,-999,-999,-999,-999,-999,-999,-999,29,-999,-999,-999,-999,1300,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
