Binomial,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche,
Pselliophorus_tibialis,-0.445912955,0.048686738,-0.397477893,0.09482021,0.34164192,-0.169408893,-0.028757302,-0.056327523,-0.026414166,-0.134792363,-0.33201979,-0.057699925,0.030851982,Neotropic,Omnivore,Omnivore,NA,
Psephotus_chrysopterygius,-0.039665482,-0.072317766,-0.781892587,0.488454915,-0.42598706,-0.199815847,-0.278185773,-0.133591436,-0.158410801,0.171909685,-0.829633341,-0.222087223,0.245793011,Australian,Herbivore,Granivore,Granivore ground,
Psephotus_dissimilis,0.220616788,-0.147899587,-1.151800246,0.200808533,-0.374093733,-0.308031861,-0.223633394,-0.128272198,-0.086135156,0.368880244,-0.846450209,-0.178937556,0.180311542,Australian,Herbivore,Granivore,Granivore ground,
Psephotus_haematonotus,0.462303361,-0.129454532,-0.988869738,0.289584341,-0.483494285,-0.287079195,-0.246954484,-0.138716196,-0.129922652,0.446355285,-0.814720564,-0.191261916,0.214297114,Australian,Herbivore,Granivore,Granivore ground,
Psephotus_varius,0.541840353,-0.079554914,-1.092643401,0.254508529,-0.415207383,-0.262605203,-0.214477815,-0.138759643,-0.104865768,0.463632949,-0.873134163,-0.164039008,0.187620749,Australian,Herbivore,Granivore,Granivore ground,
Pseudalaemon_fremantlii,-0.862645289,-0.324518945,0.146205785,0.140343568,0.115795801,0.264876787,-0.146268155,0.013103362,-0.05089662,-0.133348557,0.106537176,-0.12484776,0.141029312,Afrotropic,Herbivore,Granivore,Granivore ground,
Pseudelaenia_leucospodia,-2.028605922,0.352953345,-0.089240402,0.029855122,0.134759782,-0.018388851,0.112729371,-0.012347737,-0.016678144,-1.236383716,-0.146160155,0.099931746,-0.003469328,Neotropic,Carnivore,Invertivore,Generalist,
Pseudeos_fuscata,1.496952973,-0.516169031,-0.398445008,0.828577108,-0.496859407,-0.034201802,-0.218330186,-0.160627789,-0.112359776,1.291563834,-0.725056005,-0.149210788,0.226495695,Australian,Herbivore,Nectarivore,Nectarivore glean,
Pseudhirundo_griseopyga,-2.384112565,0.905276807,-0.510614791,-0.407651476,-0.46641921,0.0269596,0.1213901,-0.204237473,0.060651981,-1.957240173,-0.288647646,0.161938487,-0.106760912,Afrotropic,Carnivore,Invertivore,Invertivore aerial,
Pseudibis_davisoni,5.173681412,-1.027635631,0.736100883,-0.85402043,0.237581138,0.104564555,-0.079644,0.037760146,0.002305128,3.114223289,1.281740368,-0.094199525,-0.02492439,Indo_Malay,Carnivore,Aquatic predator,Aquatic ground,
Pseudibis_papillosa,4.915841417,-1.124997568,0.517162649,-0.751866252,0.184168497,0.131854174,0.02998257,0.041384834,-0.05211883,3.10589904,1.10701595,0.031145622,0.058087838,Indo_Malay,Carnivore,Omnivore,NA,
Pseudoalcippe_abyssinica,-1.40869851,0.398768237,-0.029866712,-0.061936238,0.21572423,-0.057310184,-0.00998226,0.046727855,0.059700334,-0.983586368,-0.064807184,-0.04305265,-0.093766428,Afrotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Pseudobias_wardi,-1.447547213,-0.22458512,-0.53285846,0.00151065,0.011426375,0.116233343,0.342644385,0.027145182,0.072444726,-0.435190129,-0.24493088,0.356254775,0.002837882,Madagascar,Carnivore,Invertivore,Invertivore sally air,
Pseudobulweria_aterrima,2.153689903,0.155360643,-0.078108519,-0.030908613,-0.054302812,0.187148463,-0.133325797,-0.249571679,0.156766309,0.94234782,-0.148729294,-0.120356101,-0.171846628,Madagascar,Carnivore,Aquatic predator,Aquatic surface,
Pseudobulweria_becki,2.305926447,0.493572779,0.470989772,-0.085814366,-0.377779401,0.135842333,-0.055082304,-0.032895176,0.019143608,0.580894521,0.168119794,-0.035364702,-0.123346614,Australian,Carnivore,Aquatic predator,Aquatic surface,
Pseudobulweria_macgillivrayi,1.375633431,0.037206202,0.25636134,-0.066157545,-0.069647253,0.172168383,-0.052416831,-0.372180707,-0.024196714,0.595070524,0.129336021,-0.021771415,-0.008457726,Oceania,Carnivore,Aquatic predator,Aquatic surface,
Pseudobulweria_rostrata,2.663828663,0.041716702,0.27844127,0.071395611,-0.219711935,0.109381164,-0.020886342,-0.452352246,-0.16982941,1.206851157,0.018276512,0.029286457,0.104608514,Australian,Carnivore,Aquatic predator,Aquatic surface,
Pseudocalyptomena_graueri,-1.092905987,0.392244967,0.085145405,0.775588691,-0.077252954,-0.019275553,0.371382109,-0.019947452,-0.10737309,-0.731941681,-0.582191489,0.37353088,0.052842822,Afrotropic,Herbivore,Omnivore,NA,
Pseudochelidon_eurystomina,-0.944760702,0.118766695,-0.184368202,0.145660048,-0.408764842,0.333468602,0.013089215,-0.091393769,0.020512348,-0.551953767,-0.249860398,0.077235935,0.047256248,Afrotropic,Carnivore,Invertivore,Invertivore aerial,
Pseudocolaptes_boissonneautii,0.016966084,-0.108292839,0.048929541,-0.475114059,0.121699916,-0.030538151,-0.077110462,0.106069784,0.107184109,0.020225397,0.404747662,-0.100222909,-0.104752877,Neotropic,Carnivore,Invertivore,Invertivore bark,
Pseudocolaptes_johnsoni,0.128330132,-0.049861275,-0.020250213,-0.28092779,0.105388637,-0.020564355,-0.041197204,0.076203338,0.010525985,0.062814911,0.204890754,-0.053596365,-0.011421527,Neotropic,Carnivore,Invertivore,Invertivore bark,
Pseudocolaptes_lawrencii,0.097618188,0.033182079,-0.008080901,-0.373082503,0.060357702,-0.099206066,-0.071789724,0.064785928,-0.017880893,-0.048920672,0.252985712,-0.084936976,-0.003069881,Neotropic,Carnivore,Invertivore,Invertivore bark,
Pseudocolopteryx_acutipennis,-2.675868302,0.13048683,0.10698592,-0.062555474,0.294697387,-0.070754749,0.260810643,-0.042575074,0.040221245,-1.381795685,0.116615294,0.227904233,-0.065154673,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Pseudocolopteryx_dinelliana,-2.473330508,0.121294557,0.035927392,-0.096651229,0.299932153,-0.145184625,0.11316781,-0.010302945,0.014856141,-1.277045244,0.098214473,0.07750776,-0.032206261,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Pseudocolopteryx_flaviventris,-2.410655238,-0.043840607,0.025622976,-0.137729991,0.3311652,-0.110092,0.158020743,-0.071551344,0.060125011,-1.105199395,0.159608788,0.124251892,-0.060408393,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Pseudocolopteryx_sclateri,-2.63599582,0.262340883,-0.00086499,0.175416,0.224517579,-0.213462128,0.084885552,-0.054991656,-0.104567678,-1.434429188,-0.156248164,0.060189177,0.074791722,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Pseudoleistes_guirahuro,0.960470391,-0.280362972,0.041330614,-0.032602275,0.241955369,-0.035666615,-0.111125573,-0.018760519,-0.005349305,0.71797761,0.111645867,-0.128326181,0.019249193,Neotropic,Carnivore,Omnivore,NA,
Pseudoleistes_virescens,0.810941915,-0.270921059,0.09106819,-0.096898983,0.222539888,-0.094358691,-0.105253591,-0.035273079,-0.053726825,0.61131863,0.18813378,-0.121357809,0.054026218,Neotropic,Carnivore,Omnivore,NA,
Pseudonestor_xanthophrys,-0.684014641,-0.639355086,-0.170108964,0.613428887,0.360093266,0.06501015,-0.472117457,-0.070184974,0.092708295,0.401006287,-0.353035485,-0.480491537,0.071413518,Oceania,Carnivore,Invertivore,Invertivore bark,
Pseudonigrita_arnaudi,-1.299256848,-0.044801668,0.028188968,0.623370541,0.13622442,0.179306251,-0.092875978,0.079225671,-0.041291564,-0.463378815,-0.373877597,-0.087440903,0.113052454,Afrotropic,Omnivore,Omnivore,NA,
Pseudonigrita_cabanisi,-1.099042679,-0.209341021,-0.203117278,0.508641351,0.093668597,0.015587846,-0.137069056,0.041165517,-0.009012301,-0.223092369,-0.400601891,-0.134332634,0.096242855,Afrotropic,Herbivore,Granivore,Granivore ground,
Pseudopodoces_humilis,-0.033628028,-0.262020366,0.2677953,-0.072060161,0.266208439,-0.01377615,-0.000813099,0.052031296,-0.120822262,0.170403989,0.308446327,-0.015426118,0.121034899,Palearctic,Carnivore,Invertivore,Invertivore ground,
Pseudoscops_clamator,2.978760791,0.309428905,-0.296355923,0.169517444,0.010812702,0.162705134,-0.169261482,0.103259917,0.065292276,1.265675912,-0.443990787,-0.172288229,-0.08178668,Neotropic,Carnivore,Vertivore,Vertivore air to surface,
Pseudoscops_grammicus,2.51611777,0.282060769,-0.23380704,0.283681933,-0.052631545,0.112618084,-0.10525463,0.057119289,0.086919308,1.073562059,-0.473175549,-0.107443673,-0.106090152,Neotropic,Carnivore,Invertivore,Generalist,
Pseudoseisura_cristata,0.195324969,-0.132539786,-0.052937278,-0.393782281,0.166053371,-0.080131899,-0.078093794,0.079051701,-0.141971234,0.137739508,0.291297551,-0.084713642,0.140189462,Neotropic,Carnivore,Invertivore,Invertivore ground,
Pseudoseisura_gutturalis,0.609647871,-0.187888854,0.066204078,-0.137716954,0.264167471,-0.144185217,-0.073574255,0.000613574,-0.127243359,0.437264582,0.186865289,-0.093371887,0.110363687,Neotropic,Carnivore,Invertivore,Invertivore ground,
Pseudoseisura_lophotes,0.683137657,-0.004745837,-0.066552606,-0.320367806,0.228890973,-0.0538602,-0.073626003,0.03972695,-0.095317547,0.301293711,0.178326561,-0.088753371,0.074331777,Neotropic,Carnivore,Invertivore,Invertivore ground,
Pseudoseisura_unirufa,-0.006582425,0.023795939,-0.049548386,-0.339263625,0.213803491,-0.112227555,-0.133196054,0.048275319,-0.103821592,-0.065952443,0.207414678,-0.150103703,0.087532903,Neotropic,Carnivore,Invertivore,Invertivore ground,
Pseudotriccus_pelzelni,-2.156176484,0.268110728,0.029682541,0.226243314,0.241478676,0.014444145,0.200437011,-0.05114742,-0.010764291,-1.188331151,-0.185322557,0.181069056,-0.008777404,Neotropic,Carnivore,Invertivore,Invertivore sally surface,
Pseudotriccus_ruficeps,-2.134102714,0.403702403,0.106411785,0.158790337,0.38353728,0.008697487,0.220130865,-0.076864396,-0.050191023,-1.295335054,-0.131648872,0.189193203,-0.002119874,Neotropic,Carnivore,Invertivore,Invertivore sally surface,
Pseudotriccus_simplex,-2.301274492,0.252846245,0.101989004,0.113790578,0.307244638,0.027774733,0.179519697,-0.050273359,0.058478007,-1.261429912,-0.055676079,0.149714057,-0.078759973,Neotropic,Carnivore,Invertivore,Invertivore sally surface,
Psilopogon_pyrolophus,1.614251264,-0.510689429,-0.347467425,0.319910535,0.112598744,-0.150587905,-0.004973391,0.031584722,-0.018018634,1.323701611,-0.318662683,-0.01369692,0.068999303,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Psilopsiagon_aurifrons,-0.3682762,-0.40368829,-0.780687563,0.722367158,-0.413746375,-0.163429315,-0.297385007,-0.150946827,-0.093882681,0.339966258,-0.893419691,-0.237530137,0.24063607,Neotropic,Herbivore,Omnivore,NA,
Psilopsiagon_aymara,-0.459273436,-0.295190379,-1.04312021,0.593992853,-0.478730318,-0.201570927,-0.230542021,-0.121672869,-0.131411657,0.20284201,-0.995467369,-0.164143415,0.273241776,Neotropic,Herbivore,Omnivore,NA,
Psilorhamphus_guttatus,-1.897526004,-0.016537241,0.148128552,-0.250183151,0.488078625,-0.252833568,0.048692445,-0.047234689,-0.088411027,-0.912883222,0.306114905,0.000169766,0.049679308,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal,
Psittacella_brehmii,1.136866649,-0.487209213,-0.579516254,0.788821961,-0.387265573,-0.073206277,-0.098897068,0.044479791,-0.130219479,1.113347616,-0.788729516,-0.047321018,0.246444252,Australian,Herbivore,Omnivore,NA,
Psittacella_madaraszi,-0.247595363,-0.513988128,-0.436371291,0.970000692,-0.275291954,0.055239251,-0.18247711,-0.012800944,-0.104022164,0.502296045,-0.801088375,-0.128413209,0.260249397,Australian,Herbivore,Omnivore,NA,
Psittacella_modesta,-0.104109566,-0.387657869,-0.512775207,0.864806571,-0.374223704,0.043550312,-0.222191204,0.042558075,-0.112154974,0.440047728,-0.809069597,-0.163410266,0.260109215,Australian,Herbivore,Omnivore,NA,
Psittacella_picta,0.436207865,-0.282648303,-0.653352309,0.731556914,-0.31482178,0.038465451,-0.120715259,0.01365297,-0.159573193,0.613744132,-0.847158525,-0.063215507,0.278815327,Australian,Herbivore,Omnivore,NA,
Psittacula_alexandri,1.804295481,-0.874814535,-0.938187374,0.491030708,-0.748296982,-0.31914169,-0.117387536,-0.133326977,-0.078656273,1.7087782,-0.72655116,-0.038693286,0.225599148,Indo_Malay,Herbivore,Omnivore,NA,
Psittacula_calthropae,1.615821252,-0.625557139,-0.607124726,0.68854493,-0.671068953,-0.320451499,-0.12939967,-0.05257086,-0.072867084,1.41356729,-0.715430751,-0.071778566,0.17465806,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Psittacula_caniceps,2.642412496,-0.70031804,-1.239599337,-0.063107789,-0.512289356,-0.454814417,-0.138299939,-0.097394235,-0.070720095,1.936312561,-0.592377741,-0.089729317,0.170458864,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Psittacula_columboides,1.297736184,-0.838237751,-1.129701315,0.334497498,-0.488927913,-0.423691453,-0.137412516,-0.184412534,-0.051267538,1.470999927,-0.747587413,-0.083633519,0.193189569,Indo_Malay,Herbivore,Omnivore,NA,
Psittacula_cyanocephala,0.775902836,-0.629094971,-1.102841551,0.266782735,-0.565590435,-0.484008772,-0.119730299,-0.228241008,-0.098586899,1.015893529,-0.738728937,-0.061908889,0.20946778,Indo_Malay,Herbivore,Frugivore,Fugivore glean,
Psittacula_derbiana,2.761192298,-0.927527262,-1.110440359,0.306896945,-0.562389438,-0.390746461,-0.299906535,-0.158808427,-0.001398375,2.238553193,-0.715414154,-0.242576104,0.152255084,Palearctic,Herbivore,Omnivore,NA,
Psittacula_eques,2.017240167,-0.625792759,-0.99581483,0.323602749,-0.508685225,-0.248752092,-0.121725997,-0.058567758,-0.056912287,1.614983098,-0.715865202,-0.065860408,0.175959887,Madagascar,Herbivore,Frugivore,Fugivore glean,
Psittacula_eupatria,2.739756459,-1.080084904,-1.311253904,0.225544322,-0.507938218,-0.488917245,-0.201208311,-0.265236252,-0.023944217,2.375847513,-0.75162401,-0.143677333,0.179259961,Indo_Malay,Herbivore,Omnivore,NA,
Psittacula_finschii,1.37249868,-0.791349069,-1.2083814,0.184315266,-0.498982929,-0.506894114,-0.145144708,-0.288845807,-0.087786337,1.450088051,-0.718548614,-0.088453824,0.210640895,Indo_Malay,Herbivore,Omnivore,NA,
Psittacula_himalayana,1.658568838,-0.50145785,-0.76828486,0.5573701,-0.686259334,-0.345313366,-0.166060807,-0.102212617,-0.113204498,1.324793275,-0.768319553,-0.10231571,0.205937677,Indo_Malay,Herbivore,Omnivore,NA,
Psittacula_krameri,1.592070639,-0.77470202,-1.158485743,0.223152116,-0.695468127,-0.442057231,-0.102943331,-0.118265999,-0.113636893,1.504232574,-0.701321473,-0.032953629,0.242409436,Afrotropic,Herbivore,Omnivore,NA,
Psittacula_longicauda,1.454741545,-0.76247514,-1.021174698,0.346561653,-0.546945364,-0.44362987,-0.241388422,-0.153821693,-0.031893325,1.464416123,-0.709681619,-0.189997195,0.164678213,Indo_Malay,Herbivore,Omnivore,NA,
Psittacula_roseata,1.476531077,-0.364780011,-0.727131274,0.481570174,-0.834427821,-0.512668804,-0.131223926,-0.114544728,-0.133026711,1.081240953,-0.725639406,-0.069452422,0.185123438,Indo_Malay,Herbivore,Omnivore,NA,
Psittaculirostris_desmarestii,1.147290882,-0.790397279,-0.216154008,1.186651915,-0.401133754,-0.047012752,-0.136897313,-0.066931936,-0.040942934,1.408905322,-0.763305685,-0.085939081,0.183268678,Australian,Herbivore,Frugivore,Fugivore glean,
Psittaculirostris_edwardsii,1.025453006,-0.805810582,-0.286017378,1.16455322,-0.42900147,-0.09649563,-0.095870671,-0.101530711,-0.034883942,1.366238856,-0.789256828,-0.044083025,0.175234369,Australian,Herbivore,Frugivore,Fugivore glean,
Psittaculirostris_salvadorii,1.090815534,-0.64475178,-0.258215101,1.089272122,-0.426475127,-0.163271946,-0.132695289,-0.0613182,-0.022397373,1.246518681,-0.763112358,-0.092261969,0.134552231,Australian,Herbivore,Granivore,Granivore arboreal,
Psittacus_erithacus,2.820425771,-0.726620423,-0.339428721,0.724363077,-0.390739081,0.270307693,-0.231583276,0.015592529,0.009588969,2.096168732,-0.560255898,-0.164893326,0.147315251,Afrotropic,Herbivore,Omnivore,NA,
Psitteuteles_goldiei,0.114582813,-0.344546156,-0.40483252,0.611306104,-0.592216208,-0.216031474,-0.256230438,-0.189722088,-0.115825519,0.426573886,-0.605403426,-0.191459905,0.207789961,Australian,Herbivore,Nectarivore,Nectarivore glean,
Psitteuteles_iris,0.322783717,-0.487071346,-0.531693406,0.789271298,-0.424159315,-0.048557406,-0.220411358,-0.127177042,-0.059319924,0.723499643,-0.767661063,-0.160029769,0.196890506,Australian,Herbivore,Nectarivore,Nectarivore glean,
Psitteuteles_versicolor,0.047716372,-0.364228662,-0.399626785,0.796907138,-0.53456267,-0.001828454,-0.237542752,-0.168859283,-0.028218638,0.462673499,-0.726372018,-0.16924929,0.155155213,Australian,Herbivore,Nectarivore,Nectarivore glean,
Psittinus_cyanurus,-0.644797109,-1.521641752,-1.06437099,0.725610472,0.067691024,0.576556492,-0.168483804,-0.357666197,0.058739231,1.259897129,-0.773534084,-0.068395092,0.315874556,Indo_Malay,Herbivore,Omnivore,NA,
Psittirostra_psittacea,-0.51060528,-0.160633532,-0.255856668,0.428656615,0.214750873,0.140925644,-0.062469883,-0.081556399,0.055582554,0.044203303,-0.419851463,-0.061472735,0.020946691,Oceania,Herbivore,Frugivore,Fugivore glean,
Psittrichas_fulgidus,3.772287203,-0.301797364,-0.286563599,0.285778345,-0.634500855,0.015932223,-0.184098467,0.227409584,-0.14974495,2.052524562,-0.329524221,-0.124000839,0.195723037,Australian,Herbivore,Frugivore,Fugivore glean,
Psophia_crepitans,3.777311912,0.982909711,0.433330391,-0.080738708,0.608618136,0.20830594,-0.122102467,0.046642742,0.004188492,1.032142896,-0.023361401,-0.189845426,-0.196033012,Neotropic,Herbivore,Frugivore,Fugivore ground,
Psophia_leucoptera,3.95653329,0.974059026,0.568584783,0.017596088,0.493411391,0.130778614,-0.173135671,0.083580374,0.063069051,1.114767441,-0.003969698,-0.246440436,-0.263461223,Neotropic,Herbivore,Frugivore,Fugivore ground,
Psophia_viridis,3.811189291,0.98046077,0.407393728,-0.046982281,0.538312561,0.25989889,-0.18061277,0.113742389,-0.049423963,1.041586528,-0.054343888,-0.236096727,-0.124803161,Neotropic,Herbivore,Frugivore,Fugivore ground,
Psophocichla_litsitsirupa,0.632902002,-0.071857819,0.187814249,-0.065248483,0.210486167,0.150167771,0.075572273,-0.06738981,-0.044791837,0.356131094,0.168018876,0.072983111,0.029984255,Afrotropic,Carnivore,Invertivore,Invertivore ground,
Psophodes_cristatus,-0.421479245,0.448326462,-0.268713136,-0.047334673,0.0471446,-0.279262394,-0.258603249,0.066603189,-0.027254342,-0.545338561,-0.254897223,-0.284624824,-0.011145469,Australian,Omnivore,Omnivore,NA,
Psophodes_nigrogularis,0.004734067,-0.053665111,-0.277974592,-0.19090941,0.235622882,-0.503349974,-0.14390217,-0.027231877,0.009822014,0.081844826,-0.030090296,-0.193871558,-0.043824996,Australian,Carnivore,Invertivore,Invertivore ground,
Psophodes_occidentalis,-0.406336692,0.362410911,-0.327687176,-0.028783054,0.07807574,-0.364669693,-0.173171419,0.024311032,-0.065770729,-0.453231229,-0.283211689,-0.201579651,0.020371683,Australian,Omnivore,Omnivore,NA,
Psophodes_olivaceus,0.431617747,0.008499483,-0.175116003,-0.229651107,0.258687281,-0.357098918,-0.209486494,0.061808296,-0.031284613,0.210353702,0.047181684,-0.253520161,8.13E-05,Australian,Carnivore,Invertivore,Invertivore ground,
Pteridophora_alberti,0.506235245,0.309873234,0.18099311,0.018851025,0.138704609,0.073671032,-0.084031988,0.089196824,0.023540352,-0.012780312,0.009985111,-0.104718698,-0.065264436,Australian,Herbivore,Frugivore,Fugivore glean,
Pterocles_alchata,1.664365017,0.790054477,-0.231476497,0.155934016,-0.662016234,-0.352719379,-0.061387568,-0.319383751,-0.09913923,0.131469838,-0.552551697,-0.025819055,-0.036614844,Palearctic,Herbivore,Granivore,Granivore ground,
Pterocles_bicinctus,1.015089666,1.168126275,0.542623318,-0.034312078,-0.702886028,0.049915532,-0.066025914,0.137380669,0.062724418,-0.648587744,0.021201092,-0.049329956,-0.226947793,Afrotropic,Herbivore,Granivore,Granivore ground,
Pterocles_burchelli,0.722521983,1.173246076,0.418562383,0.174194199,-0.579007012,0.000886317,-0.038371835,-0.094417746,0.081104948,-0.705126504,-0.228287884,-0.024673756,-0.245204711,Afrotropic,Herbivore,Granivore,Granivore ground,
Pterocles_coronatus,1.247391917,1.073984329,0.538418391,0.189621096,-0.847228493,-0.113629611,-0.088296826,-0.232053164,-0.041493857,-0.426722131,-0.154814865,-0.046006244,-0.138097894,Palearctic,Herbivore,Granivore,Granivore ground,
Pterocles_decoratus,0.742046084,1.137771514,0.432860551,0.179859445,-0.591461841,0.116874069,-0.027358225,0.025127439,0.017058649,-0.681962752,-0.197260754,-0.003379745,-0.161764951,Afrotropic,Herbivore,Granivore,Granivore ground,
Pterocles_exustus,0.8608879,1.18376374,0.273790221,-0.146869763,-0.790158625,-0.214440712,-0.125242732,-0.123392958,-0.031603198,-0.73061665,-0.100138987,-0.096593259,-0.151154762,Afrotropic,Herbivore,Granivore,Granivore ground,
Pterocles_gutturalis,1.623008305,1.079284441,0.486421313,0.084081006,-0.578160202,0.075615414,-0.152468771,-0.077451856,0.025895907,-0.22531398,-0.107726846,-0.12888134,-0.181117624,Afrotropic,Herbivore,Granivore,Granivore ground,
Pterocles_indicus,0.778127581,1.135051404,0.388395957,0.000767182,-0.605593235,0.129288002,-0.151981694,0.126749959,0.058957699,-0.69431972,-0.089947245,-0.131433865,-0.187109143,Indo_Malay,Herbivore,Granivore,Granivore ground,
Pterocles_lichtensteinii,0.932255394,1.016840513,0.555678309,0.012252071,-0.674753143,0.095694273,-0.062094424,0.038753927,0.026635273,-0.551735336,0.032163659,-0.034007421,-0.170293149,Afrotropic,Herbivore,Granivore,Granivore ground,
Pterocles_namaqua,0.720628322,1.071087908,0.350443008,-0.103019531,-0.712333828,-0.269223782,-0.130971446,-0.236223701,0.043064609,-0.683206541,-0.061931937,-0.113135261,-0.224740755,Afrotropic,Herbivore,Granivore,Granivore ground,
Pterocles_orientalis,1.781416923,1.026448822,0.376879813,0.199555446,-0.833853416,-0.036415292,-0.093546126,-0.195961657,-0.030183199,-0.103650503,-0.256574017,-0.046092293,-0.128195851,Palearctic,Herbivore,Granivore,Granivore ground,
Pterocles_personatus,1.52149458,0.889716267,0.182419059,0.065334876,-0.497452957,0.307716093,-0.126654642,0.090034538,0.101959729,-0.069851439,-0.213640807,-0.096488334,-0.177509306,Madagascar,Herbivore,Granivore,Granivore ground,
Pterocles_quadricinctus,0.857388716,1.151196227,0.369228406,-0.05511492,-0.492806623,0.160504941,-0.104491992,0.091899526,0.022606818,-0.663414883,-0.072223432,-0.086576453,-0.159754768,Afrotropic,Herbivore,Granivore,Granivore ground,
Pterocles_senegallus,1.32465387,0.860321712,0.211936066,-0.009044476,-0.883136937,-0.277194453,-0.074093683,-0.275827517,-0.025439797,-0.209484244,-0.1663061,-0.031012603,-0.132239186,Palearctic,Herbivore,Granivore,Granivore ground,
Pterodroma_alba,1.989746491,0.153931933,0.141657533,-0.033976191,-0.443748147,0.181264534,-0.031596901,-0.346137657,-0.225075075,0.743153496,-0.001654624,0.044272078,0.18258448,Oceania,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_arminjoniana,2.412193569,0.265015916,0.209627259,0.009256892,-0.509529578,0.090602271,0.026497063,-0.366374695,-0.202282796,0.849848421,-0.031196371,0.094756076,0.119950372,Neotropic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_atrata,2.516662583,0.414039877,0.24478512,-0.193720879,-0.314902665,0.413969766,-0.028351398,0.060889432,-0.110282543,0.748884571,0.133412989,0.01969417,0.057455563,Oceania,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_axillaris,1.39083123,0.129514986,0.261032618,-0.049005537,-0.320866747,0.127303018,-0.105118993,-0.344957625,-0.056652878,0.488746248,0.097277874,-0.057336221,0.018640684,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_baraui,2.536906584,0.151272652,0.213653925,-0.074366553,-0.412150812,0.12614651,0.059066004,-0.193446076,-0.187539348,0.993151198,0.081454474,0.114752123,0.119360868,Madagascar,Carnivore,Aquatic predator,Generalist,
Pterodroma_brevipes,1.20471966,0.17712014,0.22356305,-0.20315448,-0.409885958,0.098669812,-0.06282259,-0.326544626,-0.175757257,0.308284326,0.177217003,-0.000861084,0.125664078,Oceania,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_cahow,2.05188522,0.020486968,0.172665804,-0.193543405,-0.303659987,0.01553406,0.013590087,-0.368510268,0.025173852,0.894575151,0.158908234,0.046742089,-0.082773926,Nearctic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_caribbaea,2.398944977,0.117873196,-0.15215361,-0.195637768,-0.219653154,0.29765381,-0.096573622,0.023009057,-0.027692554,1.012853605,-0.035461325,-0.056850273,0.033401759,Neotropic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_cervicalis,2.752790309,0.060445801,0.142265671,-0.104091814,-0.433352815,0.042943351,0.00853763,-0.301979243,-0.145561535,1.183145668,0.065690348,0.064029861,0.081922982,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_cookii,1.287099813,0.30893399,0.275931044,-0.184122465,-0.548290613,0.06283619,-0.07267255,-0.264991935,-0.215323576,0.209441372,0.165678814,-0.005212884,0.145443807,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_defilippiana,1.507665221,0.000639963,0.162910042,-0.09506326,-0.393890956,0.185609179,-0.069399347,-0.283314121,-0.171892918,0.629964404,0.114116553,-0.000572721,0.158864318,Neotropic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_externa,2.737139434,-0.051923118,0.116089387,-0.109455632,-0.457552985,-0.100035101,0.000607588,-0.479992127,-0.135539298,1.277066621,0.065425399,0.056817027,0.065302102,Neotropic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_feae,2.186957176,0.236042386,0.144428836,0.002122032,-0.41541107,0.123545195,-0.098654039,-0.234906257,-0.085904365,0.790657652,-0.0442634,-0.047608488,0.036718073,Afrotropic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_hasitata,2.299463644,0.082341152,0.086574741,0.006655262,-0.214671264,0.410109433,-0.157255972,-0.140634007,-0.070607817,1.00566338,-0.032263447,-0.10135646,0.083162633,Neotropic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_heraldica,2.384927286,0.325229918,0.226936012,-0.037891033,-0.50010228,0.11781636,0.015828229,-0.301865617,-0.251775845,0.768360739,0.004530064,0.085524904,0.165057999,Australian,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_hypoleuca,1.492976,0.172612534,0.087163979,-0.161080176,-0.440512027,0.113767631,-0.049414616,-0.288749252,-0.186130206,0.471143324,0.06197486,0.017129335,0.14595329,Palearctic,Carnivore,Aquatic predator,Aquatic aerial,
Pterodroma_incerta,2.971615838,0.070599533,0.207717929,-0.053489502,-0.355023353,0.098255424,-0.078586294,-0.359473062,-0.160361003,1.294292779,0.057471821,-0.022225171,0.09953801,Neotropic,Carnivore,Aquatic predator,Aquatic aerial,
